"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CHE","Switzerland","2019","2019",26,,
"SP_POP_GROW","Population growth (annual %)","IMN","Isle of Man","2017","2017",0.4,,
"SP_POP_GROW","Population growth (annual %)","IMN","Isle of Man","2018","2018",0.6,,
"SP_POP_GROW","Population growth (annual %)","IMN","Isle of Man","2019","2019",0.6,,
"200101","Total population (thousands)","ZZA","Channel Islands","2017","2017",169,,
"200101","Total population (thousands)","ZZA","Channel Islands","2018","2018",170,,
"200101","Total population (thousands)","ZZA","Channel Islands","2019","2019",172,,
"200101","Total population (thousands)","ZZA","Channel Islands","2020","2020",174,,
"200343","Population aged 14 years or younger (thousands)","CUW","Curaçao","2017","2017",31,,
"200343","Population aged 14 years or younger (thousands)","CUW","Curaçao","2018","2018",31,,
"200343","Population aged 14 years or younger (thousands)","CUW","Curaçao","2019","2019",30,,
"200343","Population aged 14 years or younger (thousands)","CUW","Curaçao","2020","2020",30,,
"200101","Total population (thousands)","TON","Tonga","2017","2017",102,,
"200101","Total population (thousands)","TON","Tonga","2018","2018",103,,
"200101","Total population (thousands)","TON","Tonga","2019","2019",104,,
"200101","Total population (thousands)","TON","Tonga","2020","2020",106,,
"200343","Population aged 14 years or younger (thousands)","SWZ","Eswatini","2017","2017",431,,
"200343","Population aged 14 years or younger (thousands)","SWZ","Eswatini","2018","2018",433,,
"200343","Population aged 14 years or younger (thousands)","SWZ","Eswatini","2019","2019",434,,
"200343","Population aged 14 years or younger (thousands)","SWZ","Eswatini","2020","2020",434,,
"200151","Population aged 65 years or older (thousands)","GUM","Guam","2017","2017",16,,
"200151","Population aged 65 years or older (thousands)","GUM","Guam","2018","2018",16,,
"200151","Population aged 65 years or older (thousands)","GUM","Guam","2019","2019",17,,
"200151","Population aged 65 years or older (thousands)","GUM","Guam","2020","2020",18,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TUN","Tunisia","2017","2017",2.2,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TUN","Tunisia","2018","2018",2.2,,
"200343","Population aged 14 years or younger (thousands)","FRA","France","2017","2017",11743,,
"200343","Population aged 14 years or younger (thousands)","FRA","France","2018","2018",11670,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","LKA","Sri Lanka","2017","2017",82,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","LKA","Sri Lanka","2018","2018",82,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","LKA","Sri Lanka","2019","2019",81,,
"200343","Population aged 14 years or younger (thousands)","BIH","Bosnia and Herzegovina","2018","2018",491,,
"200343","Population aged 14 years or younger (thousands)","BIH","Bosnia and Herzegovina","2019","2019",485,,
"200343","Population aged 14 years or younger (thousands)","BIH","Bosnia and Herzegovina","2020","2020",476,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","QAT","Qatar","2017","2017",1,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","QAT","Qatar","2018","2018",1,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","QAT","Qatar","2019","2019",1,,
"200101","Total population (thousands)","JOR","Jordan","2017","2017",9786,,
"200101","Total population (thousands)","JOR","Jordan","2018","2018",9965,,
"200101","Total population (thousands)","JOR","Jordan","2019","2019",10102,,
"200101","Total population (thousands)","JOR","Jordan","2020","2020",10203,,
"200151","Population aged 65 years or older (thousands)","ISL","Iceland","2017","2017",48,,
"200151","Population aged 65 years or older (thousands)","ISL","Iceland","2018","2018",50,,
"200151","Population aged 65 years or older (thousands)","ISL","Iceland","2019","2019",52,,
"200151","Population aged 65 years or older (thousands)","ISL","Iceland","2020","2020",53,,
"200343","Population aged 14 years or younger (thousands)","AFG","Afghanistan","2017","2017",15855,,
"200343","Population aged 14 years or younger (thousands)","AFG","Afghanistan","2018","2018",16017,,
"200343","Population aged 14 years or younger (thousands)","AFG","Afghanistan","2019","2019",16157,,
"200343","Population aged 14 years or younger (thousands)","AFG","Afghanistan","2020","2020",16281,,
"200343","Population aged 14 years or younger (thousands)","PHL","Philippines","2017","2017",33096,,
"200343","Population aged 14 years or younger (thousands)","PHL","Philippines","2018","2018",33023,,
"200343","Population aged 14 years or younger (thousands)","PHL","Philippines","2019","2019",32949,,
"200343","Population aged 14 years or younger (thousands)","PHL","Philippines","2020","2020",32921,,
"200343","Population aged 14 years or younger (thousands)","SVN","Slovenia","2017","2017",309,,
"200343","Population aged 14 years or younger (thousands)","SVN","Slovenia","2018","2018",312,,
"200343","Population aged 14 years or younger (thousands)","SVN","Slovenia","2019","2019",314,,
"200343","Population aged 14 years or younger (thousands)","SVN","Slovenia","2020","2020",315,,
"SP_POP_GROW","Population growth (annual %)","USA","United States of America","2017","2017",0.6,,
"SP_POP_GROW","Population growth (annual %)","USA","United States of America","2018","2018",0.5,,
"SP_POP_GROW","Population growth (annual %)","USA","United States of America","2019","2019",0.5,,
"200343","Population aged 14 years or younger (thousands)","HRV","Croatia","2017","2017",604,,
"200343","Population aged 14 years or younger (thousands)","HRV","Croatia","2018","2018",603,,
"200343","Population aged 14 years or younger (thousands)","HRV","Croatia","2019","2019",601,,
"200343","Population aged 14 years or younger (thousands)","HRV","Croatia","2020","2020",597,,
"200343","Population aged 14 years or younger (thousands)","UGA","Uganda","2017","2017",19480,,
"200343","Population aged 14 years or younger (thousands)","UGA","Uganda","2018","2018",20053,,
"200343","Population aged 14 years or younger (thousands)","UGA","Uganda","2019","2019",20585,,
"200343","Population aged 14 years or younger (thousands)","UGA","Uganda","2020","2020",21048,,
"200343","Population aged 14 years or younger (thousands)","ECU","Ecuador","2017","2017",4761,,
"200343","Population aged 14 years or younger (thousands)","ECU","Ecuador","2018","2018",4789,,
"200343","Population aged 14 years or younger (thousands)","ECU","Ecuador","2019","2019",4814,,
"200343","Population aged 14 years or younger (thousands)","ECU","Ecuador","2020","2020",4833,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","TTO","Trinidad and Tobago","2017","2017",16238,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","TTO","Trinidad and Tobago","2018","2018",17130,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","TTO","Trinidad and Tobago","2019","2019",17276,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","VNM","Viet Nam","2017","2017",2366,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","VNM","Viet Nam","2018","2018",2567,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","VNM","Viet Nam","2019","2019",2715,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","SUR","Suriname","2017","2017",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","SUR","Suriname","2018","2018",72,,
"200101","Total population (thousands)","HUN","Hungary","2017","2017",9730,,
"200101","Total population (thousands)","HUN","Hungary","2018","2018",9707,,
"200101","Total population (thousands)","HUN","Hungary","2019","2019",9685,,
"200101","Total population (thousands)","HUN","Hungary","2020","2020",9660,,
"200151","Population aged 65 years or older (thousands)","LTU","Lithuania","2017","2017",549,,
"200151","Population aged 65 years or older (thousands)","LTU","Lithuania","2018","2018",552,,
"200151","Population aged 65 years or older (thousands)","KAZ","Kazakhstan","2017","2017",1290,,
"200151","Population aged 65 years or older (thousands)","KAZ","Kazakhstan","2018","2018",1354,,
"200151","Population aged 65 years or older (thousands)","KAZ","Kazakhstan","2019","2019",1420,,
"200151","Population aged 65 years or older (thousands)","KAZ","Kazakhstan","2020","2020",1484,,
"200343","Population aged 14 years or younger (thousands)","LSO","Lesotho","2017","2017",690,,
"200343","Population aged 14 years or younger (thousands)","LSO","Lesotho","2018","2018",690,,
"200343","Population aged 14 years or younger (thousands)","LSO","Lesotho","2019","2019",690,,
"200343","Population aged 14 years or younger (thousands)","LSO","Lesotho","2020","2020",691,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","SWE","Sweden","2017","2017",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","SWE","Sweden","2018","2018",83,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","UKR","Ukraine","2017","2017",8,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","UKR","Ukraine","2018","2018",7,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","UKR","Ukraine","2019","2019",7,,
"200151","Population aged 65 years or older (thousands)","ERI","Eritrea","2017","2017",153,,
"200151","Population aged 65 years or older (thousands)","ERI","Eritrea","2018","2018",155,,
"200151","Population aged 65 years or older (thousands)","ERI","Eritrea","2019","2019",158,,
"200151","Population aged 65 years or older (thousands)","ERI","Eritrea","2020","2020",160,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","THA","Thailand","2017","2017",8,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","THA","Thailand","2018","2018",8,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","THA","Thailand","2019","2019",8,,
"200101","Total population (thousands)","POL","Poland","2017","2017",37953,,
"200101","Total population (thousands)","POL","Poland","2018","2018",37922,,
"200101","Total population (thousands)","POL","Poland","2019","2019",37888,,
"200101","Total population (thousands)","POL","Poland","2020","2020",37847,,
"200101","Total population (thousands)","MRT","Mauritania","2017","2017",4283,,
"200101","Total population (thousands)","MRT","Mauritania","2018","2018",4403,,
"200101","Total population (thousands)","MRT","Mauritania","2019","2019",4526,,
"200101","Total population (thousands)","MRT","Mauritania","2020","2020",4650,,
"200343","Population aged 14 years or younger (thousands)","LCA","Saint Lucia","2017","2017",34,,
"200343","Population aged 14 years or younger (thousands)","LCA","Saint Lucia","2018","2018",34,,
"200343","Population aged 14 years or younger (thousands)","LCA","Saint Lucia","2019","2019",33,,
"200343","Population aged 14 years or younger (thousands)","LCA","Saint Lucia","2020","2020",33,,
"200343","Population aged 14 years or younger (thousands)","VIR","United States Virgin Islands","2017","2017",21,,
"200343","Population aged 14 years or younger (thousands)","VIR","United States Virgin Islands","2018","2018",21,,
"200343","Population aged 14 years or younger (thousands)","VIR","United States Virgin Islands","2019","2019",20,,
"200343","Population aged 14 years or younger (thousands)","VIR","United States Virgin Islands","2020","2020",20,,
"200101","Total population (thousands)","BGD","Bangladesh","2017","2017",159685,,
"200101","Total population (thousands)","BGD","Bangladesh","2018","2018",161377,,
"200101","Total population (thousands)","BGD","Bangladesh","2019","2019",163046,,
"200101","Total population (thousands)","BGD","Bangladesh","2020","2020",164689,,
"XTGOV_IMF","General government total expenditure (current LCU)","TUV","Tuvalu","2017","2017",62000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","TUV","Tuvalu","2018","2018",76000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","TUV","Tuvalu","2019","2019",86000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","TUV","Tuvalu","2020","2020",88000000,,
"200101","Total population (thousands)","WSM","Samoa","2017","2017",195,,
"200101","Total population (thousands)","WSM","Samoa","2018","2018",196,,
"200101","Total population (thousands)","WSM","Samoa","2019","2019",197,,
"200101","Total population (thousands)","WSM","Samoa","2020","2020",198,,
"200343","Population aged 14 years or younger (thousands)","ZMB","Zambia","2017","2017",7653,,
"200343","Population aged 14 years or younger (thousands)","ZMB","Zambia","2018","2018",7797,,
"200343","Population aged 14 years or younger (thousands)","ZMB","Zambia","2019","2019",7941,,
"200343","Population aged 14 years or younger (thousands)","ZMB","Zambia","2020","2020",8092,,
"200101","Total population (thousands)","ETH","Ethiopia","2017","2017",106400,,
"200101","Total population (thousands)","ETH","Ethiopia","2018","2018",109224,,
"200101","Total population (thousands)","ETH","Ethiopia","2019","2019",112079,,
"200101","Total population (thousands)","ETH","Ethiopia","2020","2020",114964,,
"200101","Total population (thousands)","CYM","Cayman Islands","2017","2017",63,,
"200101","Total population (thousands)","CYM","Cayman Islands","2018","2018",64,,
"200101","Total population (thousands)","CYM","Cayman Islands","2019","2019",65,,
"200101","Total population (thousands)","CYM","Cayman Islands","2020","2020",66,,
